ID_Explotacion,Provincia,Actividad,Superficie_Hectareas,Edad_Productor,Nivel_Tecnificacion,Produccion_Toneladas,Costo_Produccion,Precio_Venta_Tonelada,Ingresos,Cantidad_Empleados,Uso_Riego,Rentabilidad_Porcentaje,Indice_Sustentabilidad,outlier_rentabilidad
4134,Mendoza,Lecheria,374.9,41,Bajo,235.3,85842,454,106826,9,Sí,26.8,60.7,False
4135,Córdoba,Lecheria,232.4,58,Alto,492.6,158945,522,257137,11,No,61.9,52.6,False
4136,Chaco,Lecheria,123.6,55,Medio,116.6,19532,471,54918,0,No,178.2,70.8,False
4137,Córdoba,Maiz,149.9,45,Alto,313.5,48398,396,124146,2,No,157.9,75.4,False
4138,La pampa,Soja,35.2,44,Medio,68.4,21749,411,28112,0,Sí,33.9,76.6,False
4139,Salta,Ganaderia,206.3,54,Bajo,249.6,30526,316,78873,2,Sí,159.6,75.3,False
4140,Salta,Maiz,14.9,62,Medio,23.9,6501,713,17040,0,No,158.7,62.7,False
4141,Santa fe,Soja,68.1,41,Medio,110.2,23375,342,37688,1,Sí,65.4,86.8,False
4142,Chaco,Maiz,296.5,29,Alto,598.5,148898,436,260946,6,No,73.5,57.1,False
4143,Santa fe,Soja,238.8,39,Medio,393.4,51605,736,289542,7,Sí,461.4,57.4,False
4144,Chaco,Lecheria,136.0,40,Alto,168.4,46173,260,43784,0,No,-7.4,60.4,False
4145,Chaco,Maiz,154.1,59,Medio,132.0,43873,491,64812,3,No,42.7,37.8,False
4146,Entre ríos,Maiz,218.6,47,Medio,333.4,59044,565,188371,2,No,218.4,63.7,False
4147,Chaco,Soja,100.0,50,Alto,50.0,26961,509,25450,1,Sí,300.0,81.0,False
4148,Mendoza,Trigo,222.9,31,Alto,401.3,91020,490,196637,6,No,111.0,50.5,False
4149,Buenos aires,Trigo,460.1,39,Medio,417.3,56081,659,275000,13,No,393.8,46.9,False
4150,Buenos aires,Lecheria,5.0,36,Alto,10.0,3360,328,3280,0,No,-1.3,77.3,False
4151,Santa fe,Maiz,302.0,52,Medio,413.2,152869,497,205360,5,Sí,34.5,74.6,False
4152,Córdoba,Ganaderia,421.9,48,Alto,721.4,88196,543,391720,10,No,346.3,83.4,False
4153,Mendoza,Trigo,106.3,38,Bajo,95.1,28379,721,68567,2,No,138.0,52.8,False
4154,Entre ríos,Fruticultura,240.3,38,Medio,241.2,42586,624,150508,6,No,257.7,60.8,False
4155,Chaco,Trigo,263.0,59,Medio,369.8,147373,334,123513,2,No,-11.9,54.9,False
4156,Buenos aires,Ganaderia,191.5,56,Alto,235.1,68712,407,95685,1,Sí,39.1,86.0,False
4157,Córdoba,Soja,335.2,42,Medio,308.0,72815,250,77000,4,Sí,2.3,80.7,False
4158,Entre ríos,Ganaderia,217.4,51,Alto,430.6,115050,718,309170,0,No,168.1,75.0,False
4159,Chaco,Soja,149.9,59,Bajo,160.4,64979,616,98806,4,No,50.0,65.8,False
4160,Salta,Ganaderia,298.6,57,Alto,569.3,145810,533,303436,8,No,106.3,72.9,False
4161,Buenos aires,Lecheria,133.7,34,Bajo,91.8,13190,367,33690,3,Sí,156.0,74.6,False
4162,Santa fe,Ganaderia,254.0,32,Alto,440.2,137078,517,227583,4,Sí,64.8,63.1,False
4163,Mendoza,Soja,210.6,71,Alto,340.8,67380,311,105988,2,Sí,54.3,90.7,False
4164,Salta,Trigo,305.9,32,Alto,669.0,105944,307,205383,10,No,90.9,62.9,False
4165,Entre ríos,Maiz,290.9,54,Alto,379.6,157445,750,284700,10,Sí,77.8,65.6,False
4166,Santa fe,Fruticultura,389.7,50,Medio,539.7,192661,584,315184,5,No,62.1,64.5,False
4167,Chaco,Soja,266.0,45,Bajo,294.7,103992,323,95188,8,Sí,-6.9,77.5,False
4168,Salta,Trigo,468.5,57,Medio,802.1,138592,559,448373,12,No,226.6,68.6,False
4169,Chaco,Fruticultura,226.7,45,Medio,309.5,100347,722,223459,3,Sí,123.4,80.1,False
4170,La pampa,Fruticultura,73.9,53,Alto,129.1,42940,613,79138,3,Sí,86.4,85.3,False
4171,Santa fe,Lecheria,466.0,36,Bajo,435.1,92131,361,157071,13,Sí,70.1,65.4,False
4172,Entre ríos,Trigo,5.0,45,Bajo,10.0,2147,335,3350,0,No,53.5,52.7,False
4173,Buenos aires,Lecheria,220.2,65,Medio,347.4,45023,634,220251,7,Sí,389.6,87.6,False
4174,Mendoza,Lecheria,371.8,50,Medio,427.7,156375,608,260041,11,No,70.5,47.1,False
4175,Salta,Lecheria,321.6,27,Alto,650.8,204767,540,351432,8,No,68.0,53.9,False
4176,Entre ríos,Trigo,249.2,54,Medio,334.3,61103,651,217629,2,No,253.3,35.2,False
4177,Salta,Ganaderia,311.1,39,Medio,254.89908256880733,37603,327,83352,8,Sí,121.4,69.1,False
4178,Córdoba,Trigo,77.7,44,Medio,89.5,22892,272,24344,0,No,5.6,52.2,False
4179,Entre ríos,Ganaderia,80.7,38,Alto,126.0,27138,318,40068,1,Sí,48.0,86.8,False
4180,Chaco,Ganaderia,217.9,53,Alto,394.2,99500,346,136393,10,No,41.1,54.4,False
4181,La pampa,Maiz,264.6,61,Alto,580.8,133289,386,224188,8,No,72.7,50.7,False
4182,La pampa,Lecheria,225.2,39,Medio,432.7,177136,566,244908,3,Sí,34.0,50.6,False
4183,Buenos aires,Soja,268.5,25,Medio,346.0,112153,692,239432,4,Sí,111.7,77.1,False
4184,Chaco,Lecheria,219.3,52,Alto,382.3,142983,328,125394,4,Sí,-12.1,79.6,False
4185,Córdoba,Trigo,116.6,68,Bajo,149.5,52699,640,95680,0,Sí,84.5,69.1,False
4186,Salta,Ganaderia,265.5,57,Medio,364.0,94056,386,140504,4,Sí,53.5,72.5,False
4187,La pampa,Lecheria,244.2,47,Bajo,349.8,110659,399,139570,11,Sí,24.8,81.4,False
4188,Buenos aires,Lecheria,139.6,37,Alto,343.6,41904,448,153932,4,Sí,268.5,94.4,False
4189,Santa fe,Soja,68.4,44,Bajo,84.1,30881,771,64841,2,Sí,107.5,83.8,False
4190,Santa fe,Ganaderia,222.5,44,Medio,280.9,34017,676,189888,8,No,461.2,40.8,False
4191,Salta,Fruticultura,273.9,52,Bajo,218.2,73388,393,85752,5,No,-80.0,73.3,False
4192,Mendoza,Maiz,333.5,44,Alto,796.6,118219,454,361656,11,Sí,201.8,89.2,False
4193,Córdoba,Lecheria,281.8,51,Bajo,274.4,61021,745,204427,4,No,234.1,52.9,False
4194,Mendoza,Fruticultura,293.2,71,Alto,490.5,102354,746,365913,7,No,258.9,58.0,False
4195,Chaco,Soja,55.7,50,Bajo,82.9,15686,643,53304,0,No,243.0,45.3,False
4196,La pampa,Maiz,5.0,70,Medio,10.0,3797,362,3620,0,Sí,-0.1,68.0,False
4197,Córdoba,Ganaderia,353.6,47,Bajo,356.7,44726,453,161585,7,No,256.7,54.2,False
4198,Chaco,Trigo,266.8,40,Bajo,378.6,105458,532,201415,4,Sí,93.1,54.8,False
4199,Córdoba,Maiz,33.0,30,Medio,60.2,13488,306,18421,3,No,36.8,72.2,False
4200,Salta,Trigo,298.4,42,Medio,576.1,80314,769,443020,9,Sí,455.7,76.8,False
4201,La pampa,Trigo,168.1,52,Bajo,136.1,55304,547,74446,2,No,33.0,72.6,False
4202,Salta,Ganaderia,111.7,31,Medio,143.19914346895075,38650,467,66874,5,No,68.9,44.4,False
4203,Buenos aires,Soja,356.7,83,Bajo,505.4,81472,364,183965,8,No,124.9,72.7,False
4204,Mendoza,Lecheria,93.7,44,Medio,116.2,39616,295,34279,6,Sí,-11.2,56.3,False
4205,Salta,Trigo,304.3,74,Bajo,347.6,90954,523,181794,10,Sí,97.4,86.3,False
4206,Santa fe,Maiz,112.1,47,Alto,149.5,22529,788,117806,0,No,419.0,79.7,False
4207,Córdoba,Fruticultura,311.7,47,Medio,367.0,109446,416,152672,10,Sí,41.8,64.2,False
4208,La pampa,Trigo,98.0,48,Medio,154.8,48785,583,90248,0,No,88.5,59.3,False
4209,Chaco,Ganaderia,312.9,42,Alto,596.0,219398,721,429716,6,No,95.9,80.5,False
4210,Córdoba,Maiz,165.8,54,Alto,199.2,66089,395,78684,2,No,21.8,84.1,False
4211,Mendoza,Soja,75.8,36,Alto,88.4,31175,452,39956,0,Sí,32.8,78.8,False
4212,Buenos aires,Fruticultura,309.1,51,Medio,582.3,192626,330,192158,9,No,-2.6,48.8,False
4213,Mendoza,Ganaderia,392.6,56,Medio,491.9,146655,269,132321,8,No,-6.1,48.4,False
4214,Santa fe,Lecheria,290.8,75,Medio,426.9,169823,765,326578,10,No,87.9,50.2,False
4215,Santa fe,Ganaderia,92.2,58,Alto,234.8,67182,745,174926,0,Sí,155.4,71.4,False
4216,Mendoza,Soja,248.0,54,Alto,574.5,146500,567,325741,9,No,126.9,66.9,False
4217,La pampa,Fruticultura,208.9,48,Medio,258.0,79043,672,173376,4,Sí,114.6,56.3,False
4218,Mendoza,Lecheria,304.9,65,Medio,434.6,78386,575,249895,9,No,222.4,49.4,False
4219,Salta,Lecheria,230.2,32,Alto,554.7,136272,680,377196,0,Sí,179.1,77.5,False
4220,La pampa,Soja,257.3,30,Medio,326.9,39813,488,159527,3,Sí,304.2,58.7,False
4221,La pampa,Lecheria,424.6,51,Medio,404.0,99275,251,101404,11,No,6.6,35.3,False
4222,Entre ríos,Maiz,356.5,44,Alto,880.6,336836,759,668375,6,Sí,100.3,79.9,False
4223,Córdoba,Ganaderia,365.5,49,Alto,434.39895697522815,112813,767,333184,3,Sí,197.9,89.0,False
4224,Mendoza,Maiz,54.1,48,Alto,69.0,10390,542,37398,2,Sí,260.1,81.4,False
4225,Salta,Lecheria,310.1,29,Medio,309.9,64786,623,193067,4,No,199.3,61.2,False
4226,Mendoza,Fruticultura,151.0,50,Medio,281.3,80407,746,209849,4,No,162.6,59.4,False
4227,Chaco,Maiz,297.6,67,Alto,332.5,75690,712,236740,10,No,209.8,72.0,False
4228,Chaco,Lecheria,208.3,36,Alto,214.2,89621,436,93391,4,No,-0.3,58.1,False
4229,Mendoza,Maiz,5.0,51,Medio,10.0,1394,308,3080,0,No,124.4,65.1,False
4230,Santa fe,Trigo,249.8,52,Alto,290.8,96997,366,106432,6,No,10.7,56.4,False
4231,Entre ríos,Soja,308.4,41,Medio,457.8,159180,644,294823,7,Sí,85.7,63.7,False
4232,Córdoba,Trigo,141.1,53,Medio,193.9,63353,499,96756,2,Sí,54.3,81.4,False
4233,Córdoba,Soja,106.1,75,Medio,86.5,19711,587,50775,5,No,156.5,71.4,False
4234,Mendoza,Fruticultura,413.3,52,Alto,847.2,156933,556,471043,7,Sí,201.9,77.2,False
4235,La pampa,Ganaderia,366.5,70,Medio,491.5,172014,441,216751,14,No,25.3,36.5,False
4236,Salta,Trigo,408.0,51,Medio,456.5,157466,773,352874,10,No,123.6,71.0,False
4237,Entre ríos,Ganaderia,268.9,55,Bajo,330.1,41826,340,112234,9,No,164.6,64.6,False
4238,Entre ríos,Soja,5.0,49,Bajo,10.0,2708,635,6350,1,No,131.1,44.4,False
4239,Buenos aires,Ganaderia,7.5,48,Medio,10.0,2591,744,7440,0,No,191.4,62.9,False
4240,Entre ríos,Trigo,460.9,51,Medio,466.5,187146,732,341478,12,No,80.9,42.7,False
4241,Buenos aires,Maiz,50.9,57,Medio,63.9,8052,576,36806,0,Sí,353.3,87.5,False
4242,Mendoza,Soja,377.3,68,Medio,569.7,167260,516,293965,13,Sí,76.2,79.0,False
4243,Salta,Lecheria,222.5,43,Bajo,298.1,86607,727,216718,3,Sí,149.2,74.2,False
4244,Santa fe,Trigo,234.0,49,Medio,372.5,133926,496,184760,8,Sí,38.7,87.4,False
4245,Chaco,Lecheria,93.5,50,Alto,108.0,33220,701,75708,3,No,123.9,49.9,False
4246,Salta,Maiz,166.7,49,Medio,309.9,54487,317,98238,2,Sí,84.5,81.2,False
4247,Chaco,Fruticultura,32.1,57,Medio,50.1,7948,425,21292,4,No,166.2,42.2,False
4248,Salta,Trigo,199.9,45,Bajo,187.1,42573,507,94859,4,No,118.9,63.5,False
4249,Córdoba,Soja,215.9,54,Medio,50.0,64655,487,24350,8,No,300.0,69.8,False
4250,Mendoza,Fruticultura,181.3,34,Alto,244.5,46240,364,88998,6,Sí,90.7,74.9,False
4251,Mendoza,Maiz,93.3,33,Medio,110.7,34479,732,81032,0,Sí,137.6,86.5,False
4252,La pampa,Trigo,113.1,44,Medio,181.4,42648,571,103579,5,Sí,139.9,74.9,False
4253,Entre ríos,Fruticultura,274.6,75,Bajo,201.0,27296,760,152760,6,Sí,462.8,51.3,False
4254,Mendoza,Ganaderia,428.2,41,Medio,387.89906832298135,66242,644,249807,8,Sí,275.2,84.9,False
4255,Mendoza,Maiz,89.0,46,Bajo,62.5,16426,346,21625,0,Sí,28.0,81.5,False
4256,Buenos aires,Maiz,154.7,45,Medio,200.4,29653,646,129458,0,No,341.5,40.2,False
4257,Chaco,Ganaderia,132.8,41,Alto,192.9,78329,722,139273,5,No,80.9,46.5,False
4258,Buenos aires,Lecheria,104.2,40,Medio,171.7,68108,255,43783,9,No,-39.3,62.9,False
4259,Santa fe,Fruticultura,216.3,40,Bajo,176.1,57750,374,65861,7,Sí,9.5,79.2,False
4260,Chaco,Soja,253.9,57,Alto,367.4,132849,535,196559,2,No,48.8,52.8,False
4261,Santa fe,Lecheria,302.5,66,Medio,251.79892037786774,103532,741,186583,3,Sí,82.1,88.6,False
4262,Entre ríos,Ganaderia,428.3,40,Alto,908.8,149597,447,406233,11,No,174.4,63.9,False
4263,Santa fe,Soja,253.2,44,Alto,338.0,44966,622,210236,7,No,371.3,62.4,False
4264,Entre ríos,Soja,468.2,66,Bajo,583.7,228933,746,435440,14,No,94.8,71.0,False
4265,Córdoba,Maiz,68.9,46,Medio,94.6,37360,760,71896,0,No,95.7,67.3,False
4266,La pampa,Fruticultura,280.4,61,Alto,657.7992021276596,259374,752,494665,4,No,90.8,51.7,False
4267,Santa fe,Maiz,80.0,61,Bajo,87.3,19941,704,61459,0,No,212.7,37.2,False
4268,La pampa,Trigo,160.9,38,Medio,313.6,91141,472,148019,5,Sí,60.2,81.6,False
4269,Córdoba,Trigo,177.9,39,Bajo,163.4,24286,490,80066,5,Sí,227.4,84.9,False
4270,Entre ríos,Lecheria,398.0,43,Bajo,247.9,69761,561,139071,15,Sí,102.7,80.8,False
4271,La pampa,Lecheria,154.5,37,Bajo,182.2,22127,519,94561,5,No,327.0,63.2,False
4272,La pampa,Ganaderia,233.6,58,Alto,478.0,84288,730,348940,4,No,314.9,81.9,False
4273,Santa fe,Ganaderia,270.9,15,Bajo,387.8,109114,307,119054,4,No,8.0,45.0,False
4274,Córdoba,Soja,5.0,57,Bajo,10.0,2695,542,5420,1,Sí,100.6,82.4,False
4275,La pampa,Trigo,152.3,46,Medio,165.8,66469,491,81407,5,No,26.1,69.0,False
4276,Buenos aires,Trigo,158.7,53,Alto,290.9,56054,321,93378,1,No,67.8,55.4,False
4277,Entre ríos,Trigo,236.3,52,Medio,428.2,155215,408,174705,0,No,13.0,53.9,False
4278,Entre ríos,Maiz,287.8,61,Bajo,325.6,131940,768,250060,7,No,85.9,58.3,False
4279,Buenos aires,Maiz,160.6,50,Medio,131.1,17051,629,82461,2,Sí,387.5,76.6,False
4280,Chaco,Lecheria,263.0,45,Bajo,315.6,99747,563,177682,4,Sí,80.8,50.9,False
4281,Entre ríos,Maiz,266.6,54,Bajo,399.0,52384,372,148428,9,No,186.2,37.1,False
4282,Salta,Soja,5.0,38,Alto,10.0,2744,669,6690,0,No,147.3,56.6,False
4283,Córdoba,Lecheria,57.3,63,Alto,80.5,16854,300,24150,3,Sí,41.2,86.2,False
4284,Córdoba,Ganaderia,202.5,52,Medio,274.4,86874,492,135004,3,Sí,53.9,59.4,False
4285,Santa fe,Maiz,291.0,62,Bajo,366.2,95198,445,162959,9,No,73.1,72.1,False
4286,Chaco,Fruticultura,226.8,45,Medio,435.6,105603,361,157251,6,Sí,49.5,80.1,False
4287,Chaco,Soja,287.4,44,Medio,394.3,68792,290,114347,6,No,61.5,47.5,False
4288,La pampa,Fruticultura,339.0,42,Bajo,423.0,170312,619,261837,10,No,49.8,39.7,False
4289,Buenos aires,Maiz,174.0,50,Bajo,205.5,34479,456,93708,10,Sí,173.2,83.4,False
4290,Córdoba,Ganaderia,169.7,40,Medio,169.5,37377,788,133566,4,Sí,257.3,69.3,False
4291,Entre ríos,Ganaderia,332.4,59,Bajo,412.1,77742,340,140114,11,Sí,80.2,54.7,False
4292,Córdoba,Lecheria,191.9,49,Alto,340.3,53009,471,160281,2,No,202.6,78.2,False
4293,Salta,Trigo,336.4,52,Medio,381.3,131466,384,146419,1,Sí,15.3,54.1,False
4294,Entre ríos,Maiz,95.8,50,Bajo,81.0997375328084,27112,381,30899,0,Sí,18.6,69.5,False
4295,Santa fe,Soja,306.2,57,Alto,596.8,81446,726,433276,5,Sí,427.7,68.2,False
4296,Córdoba,Soja,138.5,67,Alto,271.0,104243,719,194849,2,No,88.7,64.3,False
4297,Buenos aires,Fruticultura,240.5,55,Medio,301.1,110627,710,213781,2,Sí,97.3,64.7,False
4298,Santa fe,Soja,213.8,39,Medio,326.1,97426,544,177398,4,Sí,79.7,75.1,False
4299,Mendoza,Maiz,274.4,65,Medio,516.6,203220,706,364719,4,Sí,78.5,85.6,False
4300,Chaco,Maiz,164.0,110,Medio,205.2,64738,296,60739,5,No,-2.6,41.0,False
4301,Chaco,Ganaderia,5.0,59,Alto,10.0,3031,773,7730,0,No,156.2,80.8,False
4302,La pampa,Maiz,154.6,30,Medio,146.7,39725,382,56039,5,No,38.8,54.9,False
4303,Salta,Fruticultura,250.3,38,Bajo,153.0,39590,381,58293,6,No,49.4,40.4,False
4304,Chaco,Soja,179.4,34,Medio,288.6,85709,598,172582,2,No,100.4,60.4,False
4305,Chaco,Fruticultura,199.1,65,Medio,310.0,119607,632,195920,10,No,63.7,46.9,False
4306,Mendoza,Maiz,279.3,64,Alto,499.1,70372,663,330903,8,No,371.8,81.2,False
4307,Buenos aires,Lecheria,406.5,42,Alto,839.9,124429,315,264568,9,No,110.3,65.7,False
4308,Salta,Soja,295.8,50,Alto,649.4,253770,646,419512,11,Sí,63.3,84.2,False
4309,Chaco,Soja,160.9,46,Bajo,115.8,22921,609,70522,2,No,209.4,65.6,False
4310,La pampa,Ganaderia,262.5,64,Medio,495.9,76154,441,218691,4,Sí,186.2,85.2,False
4311,Buenos aires,Ganaderia,233.5,34,Bajo,287.1,105395,746,214176,9,No,106.3,39.1,False
4312,Córdoba,Fruticultura,294.4,64,Alto,697.8,175307,321,223993,9,Sí,23.9,97.4,False
4313,Córdoba,Ganaderia,90.8,67,Bajo,80.9,12310,657,53151,1,Sí,334.4,67.4,False
4314,Santa fe,Soja,357.3,40,Bajo,422.6,167660,584,246798,9,Sí,46.8,51.8,False
4315,La pampa,Soja,339.1,36,Alto,777.9,201525,540,420066,9,Sí,109.8,81.6,False
4316,Mendoza,Maiz,5.0,43,Medio,10.0,1488,653,6530,7,No,340.6,48.4,False
4317,Chaco,Soja,122.8,45,Bajo,172.9,31617,628,108581,2,No,241.9,41.1,False
4318,Mendoza,Ganaderia,5.0,69,Alto,10.0,2161,488,4880,0,No,128.2,45.1,False
4319,Santa fe,Lecheria,252.1,51,Medio,401.9,110767,334,134234,6,No,20.7,64.5,False
4320,Córdoba,Maiz,105.2,53,Medio,141.4,17594,422,59670,1,No,234.7,62.0,False
4321,Chaco,Lecheria,9.7,54,Medio,10.1,2137,613,6191,4,No,193.4,41.2,False
4322,Salta,Maiz,146.0,32,Medio,205.0,59068,614,125870,3,Sí,115.8,61.0,False
4323,Salta,Lecheria,146.5,58,Medio,200.3,49509,416,83324,3,Sí,65.8,67.3,False
4324,La pampa,Fruticultura,467.7,48,Medio,723.1,215196,776,561125,10,No,163.0,49.8,False
4325,Córdoba,Ganaderia,123.3,47,Bajo,181.3,52181,333,60372,6,No,14.2,68.2,False
4326,Buenos aires,Ganaderia,198.2,62,Medio,220.8,29831,469,103555,0,Sí,252.1,59.0,False
4327,Córdoba,Fruticultura,25000.0,44,Alto,412.6,109267,275,113465,3,Sí,6.1,70.9,False
4328,Salta,Lecheria,67.7,30,Alto,89.3,31178,262,23396,0,Sí,-22.9,79.1,False
4329,Salta,Trigo,194.1,37,Alto,230.2,63537,407,93691,7,No,42.8,53.9,False
4330,Entre ríos,Maiz,372.0,34,Alto,749.7,206554,766,574270,5,Sí,177.5,67.1,False
4331,Córdoba,Lecheria,372.1,69,Medio,452.5,136010,459,207697,8,Sí,54.6,74.8,False
4332,Entre ríos,Trigo,227.4,31,Alto,462.5,108272,257,118862,9,No,13.2,80.2,False
4333,Buenos aires,Soja,400.1,61,Medio,361.5,87938,648,234252,9,Sí,163.7,83.1,False
4334,Salta,Soja,80.6,51,Bajo,69.2,26872,743,51415,1,No,90.7,50.2,False
4335,Buenos aires,Maiz,282.9,54,Medio,488.0,140142,516,251808,6,Si,77.6,73.5,False
4336,Chaco,Soja,456.3,58,Alto,752.3,108496,720,541656,10,Sí,400.3,-20.0,False
4337,Mendoza,Ganaderia,427.8,64,Alto,455.8,140941,284,129447,5,Sí,-10.3,87.9,False
4338,Córdoba,Soja,259.3,54,Bajo,294.7,103344,315,92830,8,Sí,-5.3,84.3,False
4339,Chaco,Soja,270.1,18,Alto,592.8,176465,433,256682,4,No,44.4,61.7,False
4340,Salta,Soja,204.2,47,Medio,382.4,136233,793,303243,8,No,124.0,42.3,False
4341,Santa fe,Soja,104.0,63,Bajo,93.9,36516,285,26761,1,Sí,-27.5,61.8,False
4342,Entre ríos,Fruticultura,149.8,45,Bajo,140.9,32723,664,93557,4,Sí,185.6,75.4,False
4343,Chaco,Soja,27.1,59,Bajo,21.9,5188,509,11147,0,No,113.2,41.9,False
4344,Chaco,Lecheria,181.9,47,Bajo,180.3,41466,564,101689,3,No,141.9,58.3,False
4345,Mendoza,Ganaderia,135.9,48,Medio,218.1,64268,414,90293,0,No,37.2,57.8,False
4346,Chaco,Ganaderia,158.2,55,Medio,139.9,21899,318,44488,0,Sí,103.9,79.0,False
4347,La pampa,Ganaderia,303.1,26,Alto,658.7,93746,401,264138,9,Sí,182.5,65.4,False
4348,Santa fe,Trigo,462.7,40,Medio,594.5,115807,589,350160,11,Sí,199.3,64.4,False
4349,La pampa,Lecheria,290.6,56,Alto,653.2,168082,696,454627,9,Sí,173.0,83.5,False
4350,Mendoza,Ganaderia,205.1,31,Alto,401.8,70239,337,135406,7,Sí,88.1,79.2,False
4351,Córdoba,Maiz,234.4,62,Medio,269.0,55489,534,143646,7,No,162.1,72.7,False
4352,Córdoba,Trigo,399.1,36,Alto,831.4,307095,702,583642,5,No,89.9,45.8,False
4353,Mendoza,Ganaderia,257.0,55,Alto,378.1,97874,526,198880,2,Sí,104.0,79.4,False
4354,La pampa,Lecheria,337.9,49,Alto,679.5,104516,689,468175,6,Sí,351.0,87.8,False
4355,Córdoba,Fruticultura,127.9,56,Medio,222.3,52220,273,60687,7,No,15.4,64.6,False
4356,La pampa,Maiz,268.4,55,Medio,430.9,134838,293,126253,3,Sí,-8.4,61.5,False
4357,Santa fe,Trigo,96.4,55,Medio,83.5,11935,574,47929,4,Sí,296.7,67.5,False
4358,Santa fe,Maiz,288.4,56,Medio,360.7,83025,628,226519,8,Sí,171.1,54.7,False
4359,Santa fe,Maiz,210.2,32,Bajo,227.3,41200,679,154336,6,No,276.4,69.1,False
4360,Santa fe,Maiz,485.5,24,Alto,546.6,133745,505,276033,15,No,103.4,81.2,False
4361,Chaco,Ganaderia,199.6,38,Bajo,133.5,34264,407,54334,8,Sí,62.9,140.0,False
4362,La pampa,Trigo,214.9,40,Medio,374.4,154339,316,118310,8,Sí,-19.8,79.1,False
4363,Salta,Ganaderia,196.4,33,Bajo,225.4,59810,495,111573,3,No,83.8,65.9,False
4364,Mendoza,Fruticultura,175.1,56,Medio,180.2,55359,411,74062,2,Sí,-80.0,52.9,False
4365,Salta,Ganaderia,202.0,53,Medio,192.5,39692,604,116270,6,No,-80.0,45.2,False
4366,Buenos aires,Fruticultura,196.6,60,Alto,441.9,138016,461,203715,4,Sí,51.3,-20.0,False
4367,Buenos aires,Trigo,208.1,60,Medio,236.9,66025,757,179333,7,No,167.1,61.0,False
4368,Entre ríos,Soja,57.2,40,Bajo,77.6,28254,780,60527,0,No,110.3,51.1,False
4369,La pampa,Maiz,42.0,70,Alto,95.0,24552,702,66690,2,No,169.9,79.0,False
4370,La pampa,Soja,96.1,59,Medio,145.5,37425,406,59073,6,Sí,55.0,63.4,False
4371,Buenos aires,Maiz,225.1,39,Medio,198.1,43254,705,139660,3,No,227.8,58.6,False
4372,Chaco,Ganaderia,5.0,59,Medio,10.0,2602,717,7170,0,Sí,174.9,88.2,False
4373,Chaco,Soja,59.8,50,Alto,84.1,17805,709,59626,0,Sí,231.5,81.2,False
4374,Córdoba,Ganaderia,140.7,52,Bajo,97.0,12361,267,25899,7,No,114.1,51.7,False
4375,La pampa,Lecheria,281.5,47,Bajo,337.4,111212,347,117077,12,Sí,8.1,70.5,False
4376,Buenos aires,Trigo,294.5,45,Medio,421.4992223950233,97803,643,271024,7,No,176.1,59.0,False
4377,Santa fe,Soja,237.9,48,Medio,216.29983249581238,47667,597,129131,7,Sí,175.3,74.4,False
4378,Entre ríos,Fruticultura,330.4,53,Alto,825.2,108282,601,495945,6,Sí,357.9,60.6,False
4379,Chaco,Ganaderia,86.6,53,Medio,110.0,19083,256,28160,0,Sí,47.2,70.8,False
4380,Mendoza,Maiz,287.6,50,Alto,582.2,112099,268,156029,3,Sí,40.8,89.2,False
4381,Córdoba,Maiz,133.9,38,Alto,294.9,59095,402,118549,2,No,98.9,72.9,False
4382,Córdoba,Trigo,238.5,46,Alto,558.9,130461,719,401849,7,Sí,210.8,96.4,False
4383,Santa fe,Ganaderia,200.5,47,Alto,392.4,141231,501,196592,3,No,39.5,63.7,False
4384,La pampa,Fruticultura,218.5,37,Medio,233.1,56703,397,92540,4,Sí,66.9,86.0,False
4385,Córdoba,Soja,442.4,45,Alto,811.2,156632,377,305822,11,Sí,97.9,70.3,False
4386,Santa fe,Ganaderia,325.4,49,Medio,268.9,96980,542,145743,10,Sí,48.3,87.1,False
4387,Córdoba,Soja,351.1,46,Bajo,419.0,89710,646,270674,6,No,205.0,44.4,False
4388,Salta,Trigo,343.9,85,Bajo,404.3,96888,430,173849,5,No,79.2,54.0,False
4389,Santa fe,Ganaderia,171.5,47,Medio,165.9,66899,629,104351,1,No,55.1,61.5,False
4390,La pampa,Fruticultura,57.0,41,Alto,137.2,22288,558,76557,0,No,246.8,55.0,False
4391,Buenos aires,Trigo,5.0,50,Alto,10.0,1816,568,5680,1,No,210.7,66.7,False
4392,Chaco,Ganaderia,200.4,41,Medio,205.1,27521,470,96397,5,Sí,250.4,68.1,False
4393,Santa fe,Fruticultura,157.8,44,Bajo,172.6,40774,575,99245,6,No,146.0,38.2,False
4394,Salta,Lecheria,205.6,54,Alto,270.5,108723,634,171497,8,Sí,57.7,89.8,False
4395,Entre ríos,Lecheria,144.9,42,Medio,133.7,43838,400,53479,12,Sí,20.9,84.2,False
4396,Chaco,Ganaderia,223.8,46,Bajo,186.5,42316,713,132974,3,Sí,211.5,55.1,False
4397,Mendoza,Ganaderia,212.4,73,Medio,215.6,89896,596,128497,5,Sí,43.9,70.6,False
4398,Entre ríos,Maiz,275.9,56,Medio,507.9,146296,551,279852,6,Si,88.3,140.0,False
4399,Mendoza,Lecheria,370.6,72,Medio,388.6,82561,691,268522,10,Sí,224.0,87.2,False
4400,Córdoba,Ganaderia,246.8,54,Alto,460.5,111503,540,248670,6,Sí,119.8,72.4,False
