ID_Explotacion,Provincia,Actividad,Superficie_Hectareas,Edad_Productor,Nivel_Tecnificacion,Produccion_Toneladas,Costo_Produccion,Precio_Venta_Tonelada,Ingresos,Cantidad_Empleados,Uso_Riego,Rentabilidad_Porcentaje,Indice_Sustentabilidad
3956,Córdoba,Ganaderia,"195,6",43,Bajo,"197,7",56204,463,91535,9,Sí,"63,2","88,9"
3957,Salta,Fruticultura,"208,8",48,Bajo,"240,8",63384,269,64775,4,No,"3,6","69,5"
3958,Salta,Ganaderia,"141,1",56,Medio,"124,9",50065,483,60326,0,Sí,"16,8","85,5"
3959,Entre Ríos,Soja,"228,9",40,Medio,"265,6",59937,435,115536,1,Sí,"93,3","67,3"
3960,Buenos Aires,Lecheria,"154,3",43,Alto,"368,7",115103,575,212002,3,Sí,"81,2","78,3"
3961,Entre Ríos,Fruticultura,"301,9",42,Alto,"756,5",134139,527,398675,12,No,194,"66,8"
3962,Chaco,Fruticultura,"107,4",78,Bajo,,33511,268,32401,2,Sí,"0,2","71,5"
3963,Chaco,Lecheria,"310,1",32,Bajo,"267,8",106232,503,134703,8,No,"31,6","67,8"
3964,Córdoba,Fruticultura,"74,4",66,Medio,"110,5",15155,269,29724,1,Sí,"92,9","83,8"
3965,Mendoza,Trigo,0,71,Bajo,"12,9",3131,294,3792,0,Sí,"21,8","52,4"
3966,Santa Fe,Maiz,"299,8",46,Medio,,150132,754,405501,12,No,"169,3","56,4"
3967,Entre Ríos,Lecheria,"112,1",74,Bajo,"95,1",24983,649,61719,5,Sí,145,"54,9"
3968,Salta,Trigo,"208,1",49,Bajo,259,50421,609,157731,3,Sí,"217,5","65,3"
3969,Córdoba,Lecheria,"245,2",54,Alto,"374,2",125243,272,101782,6,Sí,"-14,8","72,1"
3970,Salta,Ganaderia,"176,1",38,Medio,"220,2",50434,328,72225,8,No,"39,6","69,1"
3971,Salta,Maiz,"72,7",32,Medio,97,17066,293,28421,4,Sí,"64,9",75
3972,La Pampa,Maiz,"132,8",46,Alto,"237,9",78517,268,63757,2,Sí,"-19,6","73,3"
3973,La Pampa,Trigo,492,64,Bajo,"512,4",189844,749,383787,10,No,"104,5","38,6"
3974,Córdoba,Fruticultura,"163,3",28,Medio,"188,3",60976,778,146497,0,Sí,"142,3","63,8"
3975,Salta,Fruticultura,"301,2",62,Alto,"381,7",62168,568,216805,14,No,"250,1",82
3976,Salta,Fruticultura,"259,5",62,Medio,"344,8",63082,305,105164,2,Sí,68,"61,1"
3977,Santa Fe,Fruticultura,"228,3",50,Alto,"321,9",100370,778,250438,6,No,147,"47,2"
3978,Salta,Fruticultura,"136,9",40,Bajo,"144,5",55404,309,44650,0,No,"-21,2","61,7"
3979,Mendoza,Fruticultura,"111,4",35,Bajo,"138,3",32955,573,79245,0,Sí,"135,7","88,2"
3980,Santa Fe,Maiz,306,48,Bajo,"265,1",37741,493,130694,10,Sí,"245,6","86,3"
3981,Córdoba,Trigo,"173,9",67,Medio,"146,6",54591,445,65237,4,Sí,"24,4",51
3982,Mendoza,Fruticultura,"256,8",66,Medio,"405,8",54769,763,309625,4,No,"463,6","70,4"
3983,Mendoza,Fruticultura,"76,4",39,Medio,"68,2",21714,343,23392,0,No,"7,6","65,2"
3984,Entre Ríos,ganaderia,5,63,Alto,10,2764,372,3720,1,No,"33,2","47,7"
3985,Córdoba,Ganaderia,"105,8",53,Bajo,"126,4",33477,546,69014,0,No,"110,6","72,1"
3986,Salta,Soja,265,38,Alto,577,111570,477,275229,5,Sí,"147,6","77,9"
3987,Salta,Trigo,"90,6",37,Medio,"115,2",40587,580,66816,3,Sí,61,"81,4"
3988,Buenos Aires,Maiz,"486,9",61,Medio,"621,6",114260,541,336285,11,Sí,"190,2","72,9"
3989,Salta,Maiz,"166,7",60,Bajo,"134,6",55303,435,58551,7,Sí,"4,6","54,4"
3990,Entre Ríos,Fruticultura,"107,9",48,Medio,"113,9",28697,332,37814,0,NO,"27,2","89,2"
3991,Chaco,Lecheria,"378,1",12,Alto,"938,3",256145,349,327466,6,Sí,"27,6","86,2"
3992,Chaco,Maiz,"364,2",41,Bajo,"418,7",168485,550,230285,14,Sí,"31,7","70,4"
3993,Chaco,Trigo,"251,2",41,Bajo,"284,2",89543,319,90659,11,Sí,"2,3","89,4"
3994,Buenos Aires,Trigo,"152,5",34,Medio,,30116,503,61366,9,No,"102,4",74
3995,Córdoba,Maiz,"31,4",53,Alto,"42,1",7442,383,16124,1,Sí,"119,1","65,4"
3996,La Pampa,Fruticultura,"366,1",47,Medio,"315,4",99426,493,155492,8,No,"54,5","62,5"
3997,Entre Ríos,Soja,"403,1",51,Alto,"572,4",155349,732,418996,5,Sí,"168,3","66,1"
3998,Entre Ríos,Fruticultura,"150,2",58,Medio,"285,5",52650,579,165304,3,No,"218,4","63,2"
3999,Salta,Lecheria,"117,4",47,Medio,"206,8",60233,717,148275,2,No,"146,9","71,9"
4000,Buenos Aires,Ganaderia,"110,9",46,Medio,"88,6",17538,722,63969,0,Sí,"264,2","85,6"
4001,Santa Fe,Lecheria,"313,9",53,Medio,"267,5",92618,471,125992,7,No,"40,1","50,4"
4002,Córdoba,Trigo,"272,2",48,Medio,503,122037,593,298279,13,No,"139,8","60,3"
4003,Mendoza,Fruticultura,"183,8",50,Bajo,"137,8",50578,393,54155,2,Sí,"7,3","64,7"
4004,La Pampa,Ganaderia,"487,1",66,Medio,"694,6",275648,576,400089,7,Sí,"46,8","82,1"
4005,Buenos Aires,Fruticultura,"184,2",68,Medio,"149,4",35858,415,62001,2,Sí,70,"70,2"
4006,Salta,Trigo,"225,3",48,Alto,"252,1",59455,737,185797,4,Sí,"217,2","63,7"
4007,Salta,Maiz,"176,4",39,Medio,"262,5",51085,675,177187,0,No,246,"52,5"
4008,Salta,Lecheria,"161,3",50,Alto,"345,4",116558,757,261467,0,No,"119,3","57,8"
4009,La Pampa,Fruticultura,"138,7",42,Medio,258,38976,581,149898,0,No,281,"72,9"
4010,Mendoza,Maiz,"182,9",54,Medio,"162,7",24482,648,105429,4,No,"334,3","36,8"
4011,Mendoza,Soja,"107,9",43,Alto,,86245,789,171449,4,Sí,"99,8","97,5"
4012,Chaco,Soja,"296,1",40,Medio,,67689,761,186521,7,No,"172,8","47,6"
4013,Chaco,Fruticultura,"151,3",44,Medio,"282,3",57541,766,216241,2,No,"271,5","54,6"
4014,Chaco,Soja,"192,1",46,Bajo,"248,2",54678,776,192603,6,Sí,"250,3",60
4015,Entre Ríos,Soja,"309,7",42,Medio,"520,8",186064,596,310396,5,Sí,"66,1","50,9"
4016,Mendoza,Fruticultura,"173,9",57,Medio,"242,6",49751,760,184376,0,SI,272,"89,6"
4017,Salta,Lecheria,"193,1",34,Medio,"356,5",132860,325,115862,14,Sí,"-8,8","77,3"
4018,La Pampa,Soja,"121,6",64,Medio,"176,8",21785,471,83272,3,No,"277,6","57,6"
4019,Buenos Aires,Lecheria,"296,9",59,Medio,"361,6",86266,366,132345,8,Sí,"53,9","70,7"
4020,Mendoza,Fruticultura,"177,4",45,Bajo,"204,5",61297,477,97546,5,No,"60,5","47,7"
4021,Mendoza,Lecheria,"67,3",46,Alto,"112,8",38964,311,35080,0,Sí,"-7,5","88,8"
4022,Mendoza,Maiz,"231,2",39,Alto,"351,8",107785,567,199470,0,No,"89,5","52,2"
4023,Mendoza,Maiz,"329,7",44,Bajo,"408,8",112168,403,164746,8,Sí,"42,5","83,2"
4024,Entre Ríos,Fruticultura,5,45,Medio,10,2757,745,7450,3,Sí,"166,5","71,9"
4025,Santa Fe,Lecheria,"254,8",54,Bajo,"254,4",81610,677,172228,4,No,"106,7","43,1"
4026,Salta,Lecheria,"215,5",44,Alto,"376,8",67239,578,217790,7,Sí,"228,2",82
4027,Salta,Soja,"91,2",40,Medio,,19255,715,85085,5,Sí,"338,9","53,8"
4028,Chaco,Maiz,"300,5",39,Bajo,"417,4",104706,393,164038,5,No,"57,2","69,3"
4029,Entre Ríos,Maiz,"243,1",80,Alto,"424,1",161458,711,301535,10,No,"81,9","63,6"
4030,Chaco,Soja,"332,6",38,Medio,"451,6",54430,385,173866,9,No,"217,2","69,4"
4031,Santa Fe,Lecheria,"181,2",50,Medio,"204,3",47964,339,69257,3,No,"39,8","37,2"
4032,Córdoba,Soja,"226,4",42,Medio,"432,2",119567,432,186710,7,Sí,"56,7",83
4033,Mendoza,Fruticultura,"233,8",53,Alto,"387,1",153925,386,149420,7,No,"-3,6",54
4034,Entre Ríos,Soja,119,62,Alto,"181,2",72325,704,127564,0,No,"75,1","80,5"
4035,Buenos Aires,Ganaderia,"134,1",44,Alto,"177,2",37045,452,80094,0,No,"119,3","65,7"
4036,Chaco,Trigo,5,61,Alto,"11,6",4169,630,7308,0,sí,"78,5","86,8"
4037,Entre Ríos,Maiz,"210,6",37,Medio,193,74050,330,63690,8,Sí,"-18,9","75,1"
4038,Santa Fe,Maiz,"247,7",26,Medio,"302,6",108098,385,116501,8,No,"6,1","60,3"
4039,La Pampa,Lecheria,"205,3",41,Medio,357,104985,591,210987,7,No,"98,6","67,4"
4040,La Pampa,Soja,"221,6",39,Medio,"291,8",106178,721,210387,6,Sí,"96,6","84,8"
4041,La Pampa,Maiz,"423,2",43,Bajo,"429,6",97942,550,236280,12,Sí,"138,6","81,1"
4042,Salta,Lecheria,"433,6",53,Alto,"926,3",226720,666,616915,14,Sí,"171,6","72,5"
4043,Buenos Aires,Ganaderia,"208,3",58,Medio,"354,9",62461,431,152961,4,Sí,"145,9","88,9"
4044,La Pampa,Ganaderia,"319,3",61,Alto,"447,1",68801,476,212819,4,No,"206,3","52,2"
4045,Mendoza,Soja,5,37,Bajo,10,2148,299,2990,3,Sí,"37,3","75,9"
4046,Salta,Lecheria,"305,9",45,Alto,"395,2",61645,570,225264,9,Sí,"260,8","85,9"
4047,Entre Ríos,Fruticultura,207,54,Medio,"294,7",105948,693,204227,3,Sí,"90,6","66,1"
4048,Córdoba,Ganaderia,"255,9",46,Medio,383,146188,725,277675,7,Sí,"87,3","73,9"
4049,Córdoba,Ganaderia,"274,2",65,Bajo,"320,8",92565,253,81162,2,No,"-16,9","73,9"
4050,Buenos Aires,Ganaderia,326,40,Medio,597,220982,755,450735,8,sí,108,"87,5"
4051,La Pampa,Maiz,22,54,Bajo,"19,2",7043,601,11539,0,Sí,"60,5","53,6"
4052,Córdoba,Lecheria,"331,7",61,Alto,"705,1",111049,745,525299,11,Sí,375,"62,4"
4053,Chaco,Trigo,"298,2",27,Medio,"459,8",182951,768,353126,4,No,"93,5","65,9"
4054,La Pampa,Trigo,"461,4",32,Bajo,"606,6",252126,787,477394,12,Sí,"87,3",53
4055,La Pampa,Trigo,"202,3",54,Alto,"366,7",75067,728,266957,0,No,"259,1","45,9"
4056,Córdoba,Trigo,"279,2",41,Alto,"362,4",95096,523,189535,-3,Sí,"98,3","84,6"
4057,Mendoza,Soja,"89,7",33,Medio,99,30068,461,45639,0,No,"49,4","58,1"
4058,Mendoza,Maiz,"288,1",40,Bajo,"311,8",105351,398,124096,7,No,"17,5","57,9"
4059,Entre Ríos,Soja,"228,8",64,Medio,"361,5",76159,286,103389,9,Sí,"40,5","82,4"
4060,Córdoba,Ganaderia,"67,8",51,Alto,"109,9",31209,797,87590,2,Sí,180,"69,1"
4061,La Pampa,Fruticultura,"284,3",43,Bajo,"299,6",40625,259,77596,7,No,"86,6","56,6"
4062,La Pampa,Lecheria,"529,2",48,Medio,568,226857,270,153360,12,No,"-32,5",140
4063,Córdoba,Trigo,"305,9",68,Bajo,"421,4",142130,667,281073,14,No,"101,9","71,8"
4064,Mendoza,Lecheria,"433,7",45,Medio,"341,5",108366,746,254759,11,No,"130,9","62,8"
4065,Chaco,Lecheria,"112,2",51,Bajo,"88,9",24424,454,40360,1,Sí,"68,3","70,1"
4066,Buenos Aires,Trigo,285,51,Medio,"279,2",49636,417,116426,4,No,"130,3","68,5"
4067,Entre Ríos,Fruticultura,"244,9",52,Alto,"606,2",76557,753,456468,3,No,"498,4","47,4"
4068,Santa Fe,Soja,5,52,Alto,10,3546,468,4680,2,No,"28,4",74
4069,Córdoba,Lecheria,"189,6",57,Medio,"348,6",77513,574,200096,9,No,160,"38,3"
4070,La Pampa,Fruticultura,"214,4",70,Medio,"403,7",83580,545,220016,7,Sí,"158,7",140
4071,Santa Fe,Ganaderia,"401,1",54,Bajo,"428,4",120701,404,173073,10,No,"46,2","56,3"
4072,Chaco,Ganaderia,"504,8",20,Bajo,"721,9",199126,621,448299,18,Sí,"125,9","81,5"
4073,Santa Fe,Soja,93,42,Bajo,"113,1",28780,436,49311,1,Sí,67,"63,7"
4074,Mendoza,Maiz,"236,6",49,Bajo,,132332,655,211499,4,Sí,"61,7","70,2"
4075,Santa Fe,Soja,"156,2",36,Bajo,"190,7",26787,564,107554,7,Sí,"303,8","72,5"
4076,Santa Fe,Lecheria,"21,7",46,Alto,"27,2",3691,534,14524,0,Sí,"292,1","68,8"
4077,Córdoba,Fruticultura,"126,1",74,Alto,"193,7",69081,608,117769,0,Sí,"69,6","89,1"
4078,Entre Ríos,Fruticultura,301,47,Bajo,"370,7",80118,282,104537,9,Sí,34,"82,2"
4079,Entre Ríos,Trigo,"70,1",54,Medio,"74,5",20277,747,55651,3,No,"172,8","74,7"
4080,Buenos Aires,Lecheria,"231,8",58,Medio,"281,3",102068,766,215475,7,Sí,"111,7","81,5"
4081,Entre Ríos,Soja,"308,7",61,Medio,"315,1",-10000,307,96735,5,Sí,"-0,2","80,7"
4082,Salta,Maiz ,"257,6",39,Medio,"462,4",110103,419,193745,5,No,80,"50,7"
4083,La Pampa,Soja,"70,6",38,Bajo,50,19615,688,5000000,0,Sí,300,"59,7"
4084,La Pampa,Ganaderia,25000,69,Medio,"409,6",117466,537,219955,12,Sí,"90,4","79,2"
4085,Córdoba,Soja,"66,8",56,Alto,"132,6",36520,425,56355,2,No,"49,4",67
4086,Entre Ríos,Soja,"154,8",67,Medio,"294,4",75465,334,98329,0,Sí,"33,5","86,5"
4087,Mendoza,Soja,"170,5",48,Bajo,"152,9",62750,564,86235,3,Sí,"33,8","83,1"
4088,Mendoza,Ganaderia,"228,7",65,Alto,"272,3",96377,250,68075,8,No,-29,"68,7"
4089,Chaco,Lecheria,"275,3",56,Medio,"497,9",207354,713,355002,4,Sí,"68,5","58,4"
4090,Santa Fe,Trigo,"198,6",43,Alto,377,51041,394,148538,7,No,"192,5","60,7"
4091,Chaco,Soja,"214,7",27,Bajo,"213,6",30071,318,67924,4,No,124,"36,2"
4092,Mendoza,Ganaderia,"228,1",50,Alto,"285,5",106848,791,225830,4,No,"112,6","73,5"
4093,Buenos Aires,soja,233,57,Alto,"252,9",85388,594,150222,4,No,"72,6","45,9"
4094,Buenos Aires,Fruticultura,"196,9",43,Alto,497,94078,731,363307,4,No,"288,1","52,2"
4095,Córdoba,Fruticultura,"318,2",50,Alto,"599,4",86824,585,350649,3,No,"301,7","62,8"
4096,La Pampa,Lecheria,431,52,Medio,"471,7",114765,324,152830,10,Sí,"32,2","82,1"
4097,Mendoza,Maiz,5,52,Bajo,10,1627,300,3000,1,Sí,"83,5",89
4098,Buenos Aires,Fruticultura,"198,5",40,Medio,"305,8",105178,519,158710,8,Sí,"55,7","51,4"
4099,Chaco,Fruticultura,"185,6",62,Alto,,47662,282,55243,0,No,"17,8","56,1"
4100,Santa Fe,Fruticultura,"228,2",71,Medio,"283,8",63861,443,125723,9,Sí,"94,7","77,6"
4101,Buenos Aires,Trigo,"142,8",36,Bajo,"99,5",33711,768,76416,0,Sí,"122,3","62,3"
4102,Mendoza,Ganaderia,"219,8",44,Medio,"368,6",135236,786,289719,6,No,"114,3","60,6"
4103,La Pampa,Lecheria,"495,7",39,Medio,"898,4",287612,304,273113,13,No,"-6,1","57,8"
4104,Mendoza,Trigo,"235,1",63,Medio,"282,2",98700,327,92279,8,No,"-9,6","60,1"
4105,Salta,Fruticultura,"155,8",61,Alto,"218,9",31100,542,118643,0,Sí,"285,9","83,4"
4106,Mendoza,Ganaderia,"305,4",55,Medio,"501,6",195528,500,250800,10,No,"29,3","53,7"
4107,Mendoza,Fruticultura,204,46,Alto,,84315,379,89709,3,No,11,"55,3"
4108,Salta,Trigo,"81,3",38,Alto,"93,8",31522,618,57968,0,Sí,"79,2","74,7"
4109,Entre Ríos,Lecheria,"268,8",64,Bajo,"229,2",58735,777,178088,8,Sí,"198,5","69,3"
4110,La Pampa,Soja,"372,3",49,Alto,"721,1",50000000,366,263922,10,Sí,"119,8","92,3"
4111,Córdoba,Soja,"363,5",40,Bajo,"228,4",78611,731,166960,7,Sí,"110,9","82,8"
4112,Entre Ríos,Fruticultura,"195,1",67,Alto,"315,8",102821,700,221060,1,Sí,116,"74,4"
4113,Salta,Trigo,"343,1",57,Bajo,"512,1",117884,429,219690,8,Sí,"91,1",88
4114,La Pampa,Fruticultura,"224,4",61,Medio,"205,8",36704,773,159083,6,Sí,"331,3","81,2"
4115,Santa Fe,Lecheria,"63,4",44,Medio,"121,5",17070,613,74479,0,sí,"339,4","67,6"
4116,Córdoba,Trigo,"179,2",42,Medio,"214,4",27190,313,67107,7,No,"143,3","54,2"
4117,Santa Fe,Ganaderia,"194,5",61,Alto,"217,1",37800,639,138726,4,No,"271,4","77,1"
4118,Mendoza,Ganaderia,"8,1",33,Alto,"11,9",4803,592,7044,4,No,"47,3","63,5"
4119,La Pampa,soja,"334,2",50,Bajo,"346,2",92818,375,129825,10,Sí,"38,5","61,3"
4120,Santa Fe,Lecheria,"222,9",62,Medio,"393,3",134161,271,106584,5,No,"-24,3",50
4121,La Pampa,Fruticultura,"336,4",60,Alto,"428,3",79348,479,205155,8,No,"158,1",54
4122,Santa Fe,Maiz,"358,7",50,Alto,"835,9",143359,639,534140,12,No,"271,4","50,6"
4123,Chaco,Fruticultura,"19,2",43,Medio,"24,1",3041,368,8868,4,No,"196,5","42,9"
4124,Chaco,Ganaderia,"138,3",46,Bajo,,13172,423,40227,5,Sí,"207,1","51,1"
4125,Chaco,Maiz,"132,1",47,Medio,"148,9",31772,412,61346,2,Sí,"93,4","52,8"
4126,Salta,Ganaderia,"75,1",47,Bajo,"75,5",11005,507,38278,8,No,"249,6","52,6"
4127,Mendoza,Soja,"94,9",58,Alto,"220,4",79316,572,126068,2,No,60,"74,8"
4128,Santa Fe,Fruticultura,"387,2",39,Medio,"655,7",110502,441,289163,12,Sí,165,"57,2"
4129,Buenos Aires,Soja,"206,2",59,Medio,"339,3",111408,629,213419,3,No,"86,9",39
4130,La Pampa,Trigo,269,32,Bajo,"291,2",79442,754,219564,9,No,"174,3","51,8"
4131,Chaco,Lecheria,"241,7",56,Alto,"480,3",97108,330,158499,4,No,"67,4","73,5"
4132,Buenos Aires,Soja,"92,3",51,Medio,124,-10000,784,97216,4,No,"547,7","39,8"
4133,Córdoba,Maiz,"243,9",61,Alto,"364,6",56674,650,236990,6,Sí,"318,5",87
4134,Mendoza,Lecheria,"374,9",41,Bajo,"235,3",85842,454,106826,9,Sí,"26,8","60,7"
4135,Córdoba,Lecheria,"232,4",58,Alto,"492,6",158945,522,257137,11,No,"61,9","52,6"
4136,Chaco,Lecheria,"123,6",55,Medio,"116,6",19532,471,54918,0,No,"178,2","70,8"
4137,Córdoba,Maiz,"149,9",45,Alto,"313,5",48398,396,124146,2,No,"157,9","75,4"
4138,La Pampa,Soja,"35,2",44,Medio,"68,4",21749,411,28112,0,Sí,"33,9","76,6"
4139,Salta,ganaderia,"206,3",54,Bajo,"249,6",30526,316,78873,2,Sí,"159,6","75,3"
4140,Salta,Maiz,"14,9",62,Medio,"23,9",6501,713,17040,0,No,"158,7","62,7"
4141,Santa Fe,Soja,"68,1",41,Medio,"110,2",23375,342,37688,1,Sí,"65,4","86,8"
4142,Chaco,Maiz,"296,5",29,Alto,"598,5",148898,436,260946,6,No,"73,5","57,1"
4143,Santa Fe,Soja,"238,8",39,Medio,"393,4",51605,736,289542,7,Sí,"461,4","57,4"
4144,Chaco,Lecheria,136,40,Alto,"168,4",46173,260,43784,0,No,"-7,4","60,4"
4145,Chaco,Maiz ,"154,1",59,Medio,132,43873,491,64812,3,No,"42,7","37,8"
4146,Entre Ríos,Maiz,"218,6",47,Medio,"333,4",59044,565,188371,2,No,"218,4","63,7"
4147,Chaco,Soja,100,50,Alto,50,26961,509,5000000,1,Sí,300,81
4148,Mendoza,Trigo,"222,9",31,Alto,"401,3",91020,490,196637,6,No,111,"50,5"
4149,Buenos Aires,Trigo,"460,1",39,Medio,"417,3",56081,659,275000,13,No,"393,8","46,9"
4150,Buenos Aires,Lecheria,5,36,Alto,10,3360,328,3280,0,No,"-1,3","77,3"
4151,Santa Fe,Maiz,302,52,Medio,"413,2",152869,497,205360,5,Sí,"34,5","74,6"
4152,Córdoba,Ganaderia,"421,9",48,Alto,"721,4",88196,543,391720,10,No,"346,3","83,4"
4153,Mendoza,Trigo,"106,3",38,Bajo,"95,1",28379,721,68567,2,No,138,"52,8"
4154,Entre Ríos,Fruticultura,"240,3",38,Medio,"241,2",42586,624,150508,6,No,"257,7","60,8"
4155,Chaco,Trigo,263,59,Medio,"369,8",147373,334,123513,2,No,"-11,9","54,9"
4156,Buenos Aires,Ganaderia,"191,5",56,Alto,"235,1",68712,407,95685,1,Sí,"39,1",86
4157,Córdoba,Soja,"335,2",42,Medio,308,72815,250,77000,4,Sí,"2,3","80,7"
4158,Entre Ríos,Ganaderia,"217,4",51,Alto,"430,6",115050,718,309170,0,No,"168,1",75
4159,Chaco,Soja,"149,9",59,Bajo,"160,4",64979,616,98806,4,No,50,"65,8"
4160,Salta,Ganaderia,"298,6",57,Alto,"569,3",145810,533,303436,8,No,"106,3","72,9"
4161,Buenos Aires,Lecheria,"133,7",34,Bajo,"91,8",13190,367,33690,3,Sí,156,"74,6"
4162,Santa Fe,Ganaderia,254,32,Alto,"440,2",137078,517,227583,4,Sí,"64,8","63,1"
4163,Mendoza,Soja,"210,6",71,Alto,"340,8",67380,311,105988,2,Sí,"54,3","90,7"
4164,Salta,Trigo,"305,9",32,Alto,669,105944,307,205383,10,No,"90,9","62,9"
4165,Entre Ríos,Maiz,"290,9",54,Alto,"379,6",157445,750,284700,10,Sí,"77,8","65,6"
4166,Santa Fe,Fruticultura,"389,7",50,Medio,"539,7",192661,584,315184,5,No,"62,1","64,5"
4167,Chaco,Soja,266,45,Bajo,"294,7",103992,323,95188,8,Sí,"-6,9","77,5"
4168,Salta,Trigo,"468,5",57,Medio,"802,1",138592,559,448373,12,No,"226,6","68,6"
4169,Chaco,Fruticultura,"226,7",45,Medio,"309,5",100347,722,223459,3,Sí,"123,4","80,1"
4170,La Pampa,Fruticultura,"73,9",53,Alto,"129,1",42940,613,79138,3,Sí,"86,4","85,3"
4171,Santa Fe,Lecheria,466,36,Bajo,"435,1",92131,361,157071,13,Sí,"70,1","65,4"
4172,Entre Ríos,Trigo,5,45,Bajo,10,2147,335,3350,0,No,"53,5","52,7"
4173,Buenos Aires,Lecheria,"220,2",65,Medio,"347,4",45023,634,220251,7,Sí,"389,6","87,6"
4174,Mendoza,Lecheria,"371,8",50,Medio,"427,7",156375,608,260041,11,No,"70,5","47,1"
4175,Salta,Lecheria,"321,6",27,Alto,,204767,540,351432,8,No,68,"53,9"
4176,Entre Ríos,Trigo,"249,2",54,Medio,"334,3",61103,651,217629,2,No,"253,3","35,2"
4177,Salta,Ganaderia,"311,1",39,Medio,,37603,327,83352,8,Sí,"121,4","69,1"
4178,Córdoba,Trigo,"77,7",44,Medio,"89,5",22892,272,24344,0,No,"5,6","52,2"
4179,Entre Ríos,Ganaderia,"80,7",38,Alto,126,27138,318,40068,1,Sí,48,"86,8"
4180,Chaco,Ganaderia,"217,9",53,Alto,"394,2",99500,346,136393,10,No,"41,1","54,4"
4181,La Pampa,Maiz,"264,6",61,Alto,"580,8",133289,386,224188,8,No,"72,7","50,7"
4182,La Pampa,Lecheria,"225,2",39,Medio,"432,7",177136,566,244908,3,Sí,34,"50,6"
4183,Buenos Aires,Soja,"268,5",25,Medio,346,112153,692,239432,4,Sí,"111,7","77,1"
4184,Chaco,Lecheria,"219,3",52,Alto,"382,3",142983,328,125394,4,Sí,"-12,1","79,6"
4185,Córdoba,Trigo,"116,6",68,Bajo,"149,5",52699,640,95680,0,Sí,"84,5","69,1"
4186,Salta,ganaderia,"265,5",57,Medio,364,94056,386,140504,4,Sí,"53,5","72,5"
4187,La Pampa,Lecheria,"244,2",47,Bajo,"349,8",110659,399,139570,11,Sí,"24,8","81,4"
4188,Buenos Aires,Lecheria,"139,6",37,Alto,"343,6",41904,448,153932,4,Sí,"268,5","94,4"
4189,Santa Fe,Soja,"68,4",44,Bajo,"84,1",30881,771,64841,2,Sí,"107,5","83,8"
4190,Santa Fe,Ganaderia,"222,5",44,Medio,"280,9",34017,676,189888,8,No,"461,2","40,8"
4191,Salta,Fruticultura,"273,9",52,Bajo,"218,2",73388,393,85752,5,No,-80,"73,3"
4192,Mendoza,Maiz,"333,5",44,Alto,"796,6",118219,454,361656,11,Sí,"201,8","89,2"
4193,Córdoba,Lecheria,"281,8",51,Bajo,"274,4",61021,745,204427,4,No,"234,1","52,9"
4194,Mendoza,Fruticultura,"293,2",71,Alto,"490,5",102354,746,365913,7,no,"258,9",58
4195,Chaco,Soja,"55,7",50,Bajo,"82,9",15686,643,53304,0,No,243,"45,3"
4196,La Pampa,Maiz,5,70,Medio,10,3797,362,3620,0,Sí,"-0,1",68
4197,Córdoba,Ganaderia,"353,6",47,Bajo,"356,7",44726,453,161585,7,No,"256,7","54,2"
4198,Chaco,Trigo,"266,8",40,Bajo,"378,6",105458,532,201415,4,Sí,"93,1","54,8"
4199,Córdoba,Maiz,33,30,Medio,"60,2",13488,306,18421,3,No,"36,8","72,2"
4200,Salta,Trigo,"298,4",42,Medio,"576,1",80314,769,443020,9,Sí,"455,7","76,8"
4201,La Pampa,Trigo,"168,1",52,Bajo,"136,1",55304,547,74446,2,No,33,"72,6"
4202,Salta,Ganaderia,"111,7",31,Medio,,38650,467,66874,5,NO,"68,9","44,4"
4203,Buenos Aires,Soja,"356,7",83,Bajo,"505,4",81472,364,183965,8,No,"124,9","72,7"
4204,Mendoza,Lecheria,"93,7",44,Medio,"116,2",39616,295,34279,6,Sí,"-11,2","56,3"
4205,Salta,Trigo,"304,3",74,Bajo,"347,6",90954,523,181794,10,Sí,"97,4","86,3"
4206,Santa Fe,Maiz,"112,1",47,Alto,"149,5",22529,788,117806,0,No,419,"79,7"
4207,Córdoba,Fruticultura,"311,7",47,Medio,367,109446,416,152672,10,Sí,"41,8","64,2"
4208,La Pampa,Trigo,98,48,Medio,"154,8",48785,583,90248,0,No,"88,5","59,3"
4209,Chaco,Ganaderia,"312,9",42,Alto,596,219398,721,429716,6,No,"95,9","80,5"
4210,Córdoba,Maiz,"165,8",54,Alto,"199,2",66089,395,78684,2,No,"21,8","84,1"
4211,Mendoza,Soja,"75,8",36,Alto,"88,4",31175,452,39956,0,Sí,"32,8","78,8"
4212,Buenos Aires,Fruticultura,"309,1",51,Medio,"582,3",192626,330,192158,9,No,"-2,6","48,8"
4213,Mendoza,Ganaderia,"392,6",56,Medio,"491,9",146655,269,132321,8,No,"-6,1","48,4"
4214,Santa Fe,Lecheria,"290,8",75,Medio,"426,9",169823,765,326578,10,No,"87,9","50,2"
4215,Santa Fe,Ganaderia,"92,2",58,Alto,"234,8",67182,745,174926,0,Sí,"155,4","71,4"
4216,Mendoza,Soja,248,54,Alto,"574,5",146500,567,325741,9,No,"126,9","66,9"
4217,La Pampa,Fruticultura,"208,9",48,Medio,258,79043,672,173376,4,Sí,"114,6","56,3"
4218,Mendoza,Lecheria,"304,9",65,Medio,"434,6",78386,575,249895,9,No,"222,4","49,4"
